uuid,x,y,date,season,rained,planted
b4a51504,26.944,-16.471,2015-11-29,1,1,0
b66a5a55,26.974,-16.766,2015-11-29,1,1,NA
b6b9017d,26.959,-16.758,2015-11-29,1,1,NA
b825d94e,27.113,-16.773,2015-11-29,1,1,0
b9b6b017,27.086,-16.961,2015-11-29,1,0,NA
b9d85ebc,27.234,-16.923,2015-11-29,1,1,NA
ba5973c2,26.835,-16.815,2015-11-29,1,1,NA
baea69b4,27.279,-16.877,2015-11-29,1,0,0
bb876912,26.936,-16.505,2015-11-29,1,0,NA
bec93f73,26.806,-16.842,2015-11-29,1,1,NA
bf8b44c4,26.791,-16.874,2015-11-29,1,1,NA
c07fca86,27.084,-16.999,2015-11-29,1,0,NA
c124742c,27.209,-16.917,2015-11-29,1,0,0
c152455a,27.085,-16.934,2015-11-29,1,0,NA
c32d45ee,27.068,-16.939,2015-11-29,1,0,NA
c56ed10c,26.967,-16.821,2015-11-29,1,0,NA
c69577b4,27.313,-16.784,2015-11-29,1,0,NA
c7514c14,26.961,-16.721,2015-11-29,1,0,NA
c784ee02,26.859,-16.194,2015-11-29,1,1,NA
c7e2a514,26.81,-16.606,2015-11-29,1,1,NA
c90931aa,27.274,-16.871,2015-11-29,1,0,0
c9f5f663,27.128,-16.779,2015-11-29,1,1,NA
ca6fc5e6,27.105,-16.915,2015-11-29,1,0,NA
cc230be1,27.286,-16.788,2015-11-29,1,0,0
cc52b149,26.799,-16.825,2015-11-29,1,1,NA
cc984ea8,26.9,-16.197,2015-11-29,1,1,NA
d16f790f,27.016,-16.932,2015-11-29,1,1,NA
d1e20dc3,26.912,-16.254,2015-11-29,1,1,NA
d263ea45,26.827,-16.82,2015-11-29,1,1,0
d35929ad,26.861,-16.674,2015-11-29,1,1,NA
d362925c,26.859,-16.193,2015-11-29,1,1,NA
d410cd79,26.936,-16.479,2015-11-29,1,1,NA
d6313bed,27.301,-16.758,2015-11-29,1,0,NA
d644ee96,26.867,-16.61,2015-11-29,1,0,0
d6e18dd9,27.086,-16.961,2015-11-29,1,0,0
d89263d6,26.911,-16.248,2015-11-29,1,1,0
d9297c58,27.095,-16.891,2015-11-29,1,0,0
d9ce012d,27.325,-16.757,2015-11-29,1,0,NA
dab297d9,26.867,-16.59,2015-11-29,1,1,NA
dea21f52,27.097,-16.899,2015-11-29,1,1,NA
dec8fc25,26.943,-16.734,2015-11-29,1,1,NA
df1604d4,27.271,-16.784,2015-11-29,1,0,0
e0bd44cb,26.82,-16.834,2015-11-29,1,1,NA
e2510e54,27.123,-16.922,2015-11-29,1,0,NA
e27cd268,27.056,-16.935,2015-11-29,1,0,NA
e3407303,26.781,-16.856,2015-11-29,1,0,NA
e340de50,26.956,-16.738,2015-11-29,1,1,NA
e34bba70,27.093,-16.955,2015-11-29,1,0,NA
e35de09f,26.815,-16.608,2015-11-29,1,1,1
e36fdd30,26.947,-16.746,2015-11-29,1,1,NA
e729acc8,26.812,-16.593,2015-11-29,1,1,NA
e9f6b304,27.066,-16.944,2015-11-29,1,1,0
ecec693f,27.112,-16.782,2015-11-29,1,0,0
f08180bf,27.237,-16.733,2015-11-29,1,0,NA
f08a0aa3,27.032,-16.961,2015-11-29,1,0,0
f0bcb418,27.107,-16.772,2015-11-29,1,1,NA
f58e95e7,26.934,-16.51,2015-11-29,1,1,NA
f789ca13,27.283,-16.879,2015-11-29,1,0,NA
f825b96c,27.06,-16.986,2015-11-29,1,0,NA
f838678c,27.052,-16.933,2015-11-29,1,1,NA
f892223e,26.974,-17.047,2015-11-29,1,1,NA
fae53879,26.93,-17.045,2015-11-29,1,1,NA
fc263f78,27.232,-16.72,2015-11-29,1,0,0
fce31f54,26.826,-16.595,2015-11-29,1,1,0
fe096545,27.26,-16.922,2015-11-29,1,0,0
fe63ae9b,26.801,-16.866,2015-11-29,1,0,0
009a8424,27.256,-16.926,2015-12-06,1,0,NA
00df166f,26.942,-16.504,2015-12-06,1,0,0
0360d642,26.825,-16.604,2015-12-06,1,0,NA
0649944b,27.336,-16.784,2015-12-06,1,0,NA
064beba0,26.752,-16.862,2015-12-06,1,1,NA
083a46a2,26.977,-16.765,2015-12-06,1,0,NA
08683ecf,27.284,-16.749,2015-12-06,1,0,0
08eb2224,26.912,-16.248,2015-12-06,1,1,NA
0a2efd25,27.338,-16.794,2015-12-06,1,0,NA
0bd19b6a,26.772,-16.86,2015-12-06,1,0,0
0c0c6ed8,26.794,-16.843,2015-12-06,1,1,NA
0c18f625,26.862,-16.674,2015-12-06,1,1,0
0cbc4225,26.859,-16.176,2015-12-06,1,0,0
0daa4c9b,27.27,-16.876,2015-12-06,1,1,NA
0dedd7a0,26.936,-16.744,2015-12-06,1,1,NA
0eb65faa,27.056,-16.935,2015-12-06,1,1,NA
0ed18f13,26.959,-16.548,2015-12-06,1,1,NA
0ed7bf8d,27.294,-16.746,2015-12-06,1,1,0
0f095777,26.815,-16.599,2015-12-06,1,0,0
116e1bcc,26.859,-16.595,2015-12-06,1,0,0
14557178,26.938,-16.513,2015-12-06,1,0,0
146fd88d,27.237,-16.922,2015-12-06,1,0,1
14eb1bc1,26.913,-16.251,2015-12-06,1,1,NA
158a59a2,27.099,-16.893,2015-12-06,1,1,NA
16128e91,27.1,-16.894,2015-12-06,1,1,0
1a4008c2,26.859,-16.178,2015-12-06,1,1,NA
1ae8ccff,27.094,-16.813,2015-12-06,1,1,NA
2596a920,26.941,-17.042,2015-12-06,1,1,NA
261e38c9,26.974,-16.748,2015-12-06,1,1,1
262271c1,26.828,-16.82,2015-12-06,1,1,NA
26b02eaa,27.114,-16.79,2015-12-06,1,1,NA
26ccd1ca,27.279,-16.926,2015-12-06,1,0,NA
27fb5351,27.094,-16.906,2015-12-06,1,0,NA
28706e65,26.969,-16.723,2015-12-06,1,0,0
30c2e51a,27.313,-16.779,2015-12-06,1,0,0
3182c9bb,27.086,-16.961,2015-12-06,1,0,0
3257f84b,27.157,-16.79,2015-12-06,1,1,NA
33361d1c,26.83,-16.817,2015-12-06,1,1,NA
36c0532e,26.953,-16.487,2015-12-06,1,1,NA
381e38ea,27.293,-16.744,2015-12-06,1,0,0
3b267544,27.004,-16.841,2015-12-06,1,0,NA
3c3032ca,26.953,-17.026,2015-12-06,1,0,NA
3e8ff90d,26.923,-17.035,2015-12-06,1,1,NA
3fed4ec6,27.239,-16.741,2015-12-06,1,0,NA
4313155f,27.266,-16.921,2015-12-06,1,0,NA
4589580c,26.812,-16.601,2015-12-06,1,0,0
45a89b91,27.109,-16.98,2015-12-06,1,1,NA
46154734,27.225,-16.731,2015-12-06,1,0,NA
46fa47e5,26.93,-17.054,2015-12-06,1,1,NA
48c828d0,27.265,-16.921,2015-12-06,1,1,NA
49cba362,26.895,-16.709,2015-12-06,1,1,0
4afc2d3e,27.067,-16.988,2015-12-06,1,1,NA
4bc9a120,27.183,-16.915,2015-12-06,1,0,NA
4ca666fd,27.089,-16.951,2015-12-06,1,1,NA
4e8f7c6c,26.98,-16.918,2015-12-06,1,1,NA
5127de85,27.287,-16.874,2015-12-06,1,1,NA
516a8bc0,26.87,-16.619,2015-12-06,1,0,0
51d50f10,26.983,-16.765,2015-12-06,1,1,NA
52a8a387,26.938,-16.473,2015-12-06,1,0,0
5769b555,27.336,-16.834,2015-12-06,1,1,NA
57b9cb34,27.21,-16.916,2015-12-06,1,1,0
58d39a53,26.791,-16.841,2015-12-06,1,0,NA
5a7e9343,26.793,-16.839,2015-12-06,1,0,NA
5ad27ec3,26.812,-16.599,2015-12-06,1,0,0
5adcb604,26.814,-16.596,2015-12-06,1,0,0
5b732fcd,26.85,-16.216,2015-12-06,1,1,0
5c13f0ee,27.255,-16.909,2015-12-06,1,0,NA
5d3dbde4,27.298,-16.93,2015-12-06,1,1,0
5e0473ca,26.821,-16.604,2015-12-06,1,0,0
60734a06,26.989,-16.83,2015-12-06,1,0,NA
62642d7c,27.234,-16.733,2015-12-06,1,1,NA
646d6573,27.256,-16.926,2015-12-06,1,0,NA
64a63ad8,27.23,-16.717,2015-12-06,1,0,0
664bdf41,26.781,-16.87,2015-12-06,1,1,NA
67cbcae6,26.896,-16.704,2015-12-06,1,1,0
684d8902,26.966,-16.733,2015-12-06,1,0,NA
69056f82,26.967,-16.821,2015-12-06,1,0,NA
6b38721b,26.788,-16.876,2015-12-06,1,1,NA
6be46cee,26.967,-16.821,2015-12-06,1,1,NA
6dfd9cdf,27.301,-16.816,2015-12-06,1,1,0
6e508c11,27.236,-16.732,2015-12-06,1,1,NA
718d866e,26.859,-16.178,2015-12-06,1,1,NA
732af424,26.833,-16.818,2015-12-06,1,1,NA
74ccfcac,26.899,-16.856,2015-12-06,1,0,NA
75bee886,27.086,-16.783,2015-12-06,1,1,0
76a576f2,27.305,-16.794,2015-12-06,1,0,NA
770da037,26.833,-16.817,2015-12-06,1,0,NA
79afec99,27.326,-16.764,2015-12-06,1,0,NA
7af5af0a,27.301,-16.758,2015-12-06,1,0,NA
7b418746,26.971,-16.554,2015-12-06,1,1,NA
7d101d28,27.305,-16.803,2015-12-06,1,1,0
7f49bc48,27.284,-16.749,2015-12-06,1,0,1
814ca378,27.061,-17.004,2015-12-06,1,1,NA
86856ad7,27.237,-16.733,2015-12-06,1,0,NA
868c621b,26.827,-16.611,2015-12-06,1,0,NA
86d2aec9,26.797,-16.877,2015-12-06,1,0,NA
86f14077,27.299,-16.752,2015-12-06,1,0,0
890ca2c8,27.107,-16.94,2015-12-06,1,1,NA
8d130d52,26.874,-16.252,2015-12-06,1,1,NA
8d3db35f,26.949,-16.727,2015-12-06,1,1,NA
8dd5fd9f,26.864,-16.599,2015-12-06,1,1,NA
90a76991,26.944,-16.757,2015-12-06,1,0,0
9195ad7e,26.955,-16.913,2015-12-06,1,0,0
92563785,27.234,-16.923,2015-12-06,1,0,NA
930b2f35,27.44,-16.291,2015-12-06,1,0,0
9490dc28,26.791,-16.873,2015-12-06,1,1,NA
963d0434,26.912,-17.037,2015-12-06,1,1,NA
975ffe94,26.831,-16.818,2015-12-06,1,1,NA
97ad1f89,26.862,-16.674,2015-12-06,1,1,NA
9c0fe82f,26.974,-16.76,2015-12-06,1,0,NA
a30b3bde,27.048,-16.926,2015-12-06,1,1,NA
ace80c2e,27.306,-16.931,2015-12-06,1,0,NA
ae3e29b7,26.977,-16.819,2015-12-06,1,1,0
af430afb,27.304,-16.793,2015-12-06,1,1,0
b097b7db,26.803,-16.553,2015-12-06,1,0,NA
b3d90826,26.922,-16.526,2015-12-06,1,1,NA
b4a51504,26.944,-16.471,2015-12-06,1,1,0
b66a5a55,26.974,-16.766,2015-12-06,1,1,NA
b825d94e,27.113,-16.773,2015-12-06,1,1,0
b89376a6,27.237,-16.733,2015-12-06,1,1,NA
baea69b4,27.279,-16.877,2015-12-06,1,0,0
bb876912,26.936,-16.505,2015-12-06,1,0,NA
bec93f73,26.806,-16.842,2015-12-06,1,0,NA
c07fca86,27.084,-16.999,2015-12-06,1,1,NA
c152455a,27.085,-16.934,2015-12-06,1,1,NA
c26611bd,27.451,-16.28,2015-12-06,1,0,0
c2668cdf,27.123,-16.769,2015-12-06,1,0,0
c42827cf,27.096,-16.949,2015-12-06,1,1,NA
c69577b4,27.313,-16.784,2015-12-06,1,1,NA
c6f737ea,27.304,-16.793,2015-12-06,1,1,NA
c7d6f91c,26.831,-16.817,2015-12-06,1,0,NA
c7e2a514,26.81,-16.606,2015-12-06,1,0,NA
c90931aa,27.274,-16.871,2015-12-06,1,0,1
c946796f,27.004,-16.841,2015-12-06,1,0,1
cab979dd,26.995,-16.954,2015-12-06,1,0,NA
cc52b149,26.799,-16.825,2015-12-06,1,0,NA
cc984ea8,26.9,-16.197,2015-12-06,1,1,NA
cca69f84,26.974,-16.752,2015-12-06,1,0,0
cdcc9666,27.293,-16.747,2015-12-06,1,1,0
d1e20dc3,26.912,-16.254,2015-12-06,1,1,NA
d263ea45,26.827,-16.82,2015-12-06,1,0,0
d35929ad,26.861,-16.674,2015-12-06,1,0,NA
d410cd79,26.936,-16.479,2015-12-06,1,0,NA
d498aafe,27.009,-17.005,2015-12-06,1,1,NA
d644ee96,26.867,-16.61,2015-12-06,1,1,0
d89263d6,26.911,-16.248,2015-12-06,1,1,0
d9ce012d,27.325,-16.757,2015-12-06,1,1,0
de20cb83,27.093,-16.937,2015-12-06,1,1,NA
de338705,27.293,-16.747,2015-12-06,1,1,0
dea21f52,27.097,-16.899,2015-12-06,1,1,NA
df56340d,27.456,-16.287,2015-12-06,1,0,0
e32c79f7,27.114,-16.79,2015-12-06,1,1,NA
e3407303,26.781,-16.856,2015-12-06,1,0,NA
e340de50,26.956,-16.738,2015-12-06,1,0,NA
e35de09f,26.815,-16.608,2015-12-06,1,1,0
e36fdd30,26.947,-16.746,2015-12-06,1,1,NA
e6c01a65,27.032,-16.961,2015-12-06,1,1,NA
e91d6065,27.135,-16.77,2015-12-06,1,1,NA
e93a43a1,27.235,-16.923,2015-12-06,1,0,NA
e9f6b304,27.066,-16.944,2015-12-06,1,1,0
eb3a46a8,27.446,-16.287,2015-12-06,1,0,0
ebd881fc,27.31,-16.803,2015-12-06,1,0,0
edd0ab45,27.305,-16.793,2015-12-06,1,1,NA
f0118efa,27.286,-16.932,2015-12-06,1,0,NA
f0bcb418,27.107,-16.772,2015-12-06,1,1,NA
f27f24df,26.814,-16.601,2015-12-06,1,0,0
f58e95e7,26.934,-16.51,2015-12-06,1,1,NA
f6ebaa5b,27.3,-16.934,2015-12-06,1,0,NA
f789ca13,27.283,-16.879,2015-12-06,1,0,NA
f89c29a3,26.879,-16.294,2015-12-06,1,0,NA
fc263f78,27.232,-16.72,2015-12-06,1,1,0
fce31f54,26.826,-16.595,2015-12-06,1,0,0
fd33886d,26.803,-16.857,2015-12-06,1,1,NA
fe096545,27.26,-16.922,2015-12-06,1,0,0
fe63ae9b,26.801,-16.866,2015-12-06,1,1,0
009a8424,27.256,-16.926,2015-12-13,1,1,NA
02671a00,27.254,-16.914,2015-12-13,1,1,1
0360d642,26.825,-16.604,2015-12-13,1,1,NA
042cf7b3,27.138,-16.807,2015-12-13,1,1,0
04702070,26.892,-16.275,2015-12-13,1,1,1
05618404,26.875,-16.611,2015-12-13,1,1,1
05a95f44,26.961,-16.759,2015-12-13,1,0,NA
0649944b,27.336,-16.784,2015-12-13,1,1,NA
064beba0,26.752,-16.862,2015-12-13,1,1,NA
07f59a2d,27.048,-16.963,2015-12-13,1,0,NA
083a46a2,26.977,-16.765,2015-12-13,1,1,NA
08683ecf,27.284,-16.749,2015-12-13,1,0,0
08eb2224,26.912,-16.248,2015-12-13,1,1,NA
0c0c6ed8,26.794,-16.843,2015-12-13,1,0,NA
0cbc4225,26.859,-16.176,2015-12-13,1,1,1
0daa4c9b,27.27,-16.876,2015-12-13,1,0,NA
0eb65faa,27.056,-16.935,2015-12-13,1,1,NA
0ed18f13,26.959,-16.548,2015-12-13,1,1,NA
0ed7bf8d,27.294,-16.746,2015-12-13,1,0,0
116e1bcc,26.859,-16.595,2015-12-13,1,0,1
130455fd,26.885,-16.589,2015-12-13,1,0,1
14557178,26.938,-16.513,2015-12-13,1,0,0
146fd88d,27.237,-16.922,2015-12-13,1,1,1
14e2047a,27.306,-16.742,2015-12-13,1,0,NA
14eb1bc1,26.913,-16.251,2015-12-13,1,1,NA
158a59a2,27.099,-16.893,2015-12-13,1,1,1
16128e91,27.1,-16.894,2015-12-13,1,1,1
1a4008c2,26.859,-16.178,2015-12-13,1,1,NA
1ad68009,27.2,-16.913,2015-12-13,1,0,1
1ae8ccff,27.094,-16.813,2015-12-13,1,0,NA
1c7690e0,27.261,-16.921,2015-12-13,1,0,NA
1cba393a,26.93,-16.508,2015-12-13,1,0,0
235db966,26.941,-17.047,2015-12-13,1,0,0
2533bbaa,26.975,-16.758,2015-12-13,1,1,1
25ea180f,27.157,-16.79,2015-12-13,1,1,NA
261e38c9,26.974,-16.748,2015-12-13,1,0,0
262271c1,26.828,-16.82,2015-12-13,1,1,NA
26b02eaa,27.114,-16.79,2015-12-13,1,0,NA
26ccd1ca,27.279,-16.926,2015-12-13,1,1,NA
26f5ab40,27.123,-16.769,2015-12-13,1,0,NA
27fb5351,27.094,-16.906,2015-12-13,1,1,NA
2a840b88,27.338,-16.794,2015-12-13,1,1,NA
2abd46c3,27.294,-16.744,2015-12-13,1,0,NA
2b60914d,27.275,-16.884,2015-12-13,1,1,NA
2b941a51,26.953,-16.718,2015-12-13,1,0,NA
2cad566c,26.877,-16.567,2015-12-13,1,1,NA
2cf13d38,27.05,-17.003,2015-12-13,1,1,1
2cfdc618,27.125,-16.787,2015-12-13,1,0,NA
2d70af82,26.863,-16.59,2015-12-13,1,0,0
315e7ce7,26.902,-16.708,2015-12-13,1,1,1
3182c9bb,27.086,-16.961,2015-12-13,1,1,1
3257f84b,27.157,-16.79,2015-12-13,1,1,NA
33361d1c,26.83,-16.817,2015-12-13,1,1,NA
3407f1a6,26.945,-16.726,2015-12-13,1,1,NA
34c290c3,27.033,-16.915,2015-12-13,1,1,NA
36c0532e,26.953,-16.487,2015-12-13,1,0,NA
36db3c21,26.769,-16.873,2015-12-13,1,0,1
373bc918,27.05,-17.003,2015-12-13,1,1,1
381e38ea,27.293,-16.744,2015-12-13,1,1,1
38c83136,26.933,-16.463,2015-12-13,1,1,1
3a042f06,27.076,-16.952,2015-12-13,1,1,1
3a0b6560,27.285,-16.748,2015-12-13,1,1,0
3b3d1539,26.857,-16.193,2015-12-13,1,1,NA
3b5c58da,26.938,-16.515,2015-12-13,1,1,NA
3b6cbc47,27.059,-17.006,2015-12-13,1,1,NA
3e3c2a80,26.971,-16.753,2015-12-13,1,0,1
3e8b66b7,27.118,-16.919,2015-12-13,1,1,0
3fed4ec6,27.239,-16.741,2015-12-13,1,1,1
4120e368,26.979,-16.762,2015-12-13,1,1,NA
42a5b4ad,26.961,-16.921,2015-12-13,1,1,0
4313155f,27.266,-16.921,2015-12-13,1,1,1
452b8e53,26.986,-16.91,2015-12-13,1,1,NA
4589580c,26.812,-16.601,2015-12-13,1,0,0
45a89b91,27.109,-16.98,2015-12-13,1,1,1
46154734,27.225,-16.731,2015-12-13,1,0,NA
46498dc8,26.975,-16.826,2015-12-13,1,1,NA
46fa47e5,26.93,-17.054,2015-12-13,1,1,NA
47939706,27.275,-16.884,2015-12-13,1,0,0
47f06b2f,27.117,-16.919,2015-12-13,1,1,NA
48b2c57f,26.781,-16.849,2015-12-13,1,0,NA
48c828d0,27.265,-16.921,2015-12-13,1,1,NA
4ae722c5,27.298,-16.93,2015-12-13,1,1,NA
4b144665,26.94,-17.039,2015-12-13,1,0,NA
4bc9a120,27.183,-16.915,2015-12-13,1,0,NA
4ca666fd,27.089,-16.951,2015-12-13,1,0,NA
4cb11854,27.129,-16.79,2015-12-13,1,1,1
4d524878,27.032,-16.961,2015-12-13,1,1,NA
4e8f7c6c,26.98,-16.918,2015-12-13,1,0,NA
4ea9a204,27.09,-16.944,2015-12-13,1,1,NA
51d50f10,26.983,-16.765,2015-12-13,1,0,NA
5236ac71,27.016,-16.938,2015-12-13,1,0,1
529081b9,27.055,-16.937,2015-12-13,1,1,1
52a8a387,26.938,-16.473,2015-12-13,1,0,0
544b43d4,27.123,-16.923,2015-12-13,1,0,0
54d0a15c,26.941,-16.485,2015-12-13,1,1,NA
55772276,26.864,-16.662,2015-12-13,1,1,NA
561a6a5d,27.08,-16.972,2015-12-13,1,1,1
561bbccc,26.862,-16.674,2015-12-13,1,1,0
5769b555,27.336,-16.834,2015-12-13,1,0,NA
57b9cb34,27.21,-16.916,2015-12-13,1,0,0
58d39a53,26.791,-16.841,2015-12-13,1,1,NA
5abe2dbb,26.912,-16.255,2015-12-13,1,1,1
5ad27ec3,26.812,-16.599,2015-12-13,1,0,1
5adcb604,26.814,-16.596,2015-12-13,1,0,1
5b732fcd,26.85,-16.216,2015-12-13,1,1,0
5c093270,27.255,-16.908,2015-12-13,1,0,1
5c13f0ee,27.255,-16.909,2015-12-13,1,0,NA
5e37a888,27.128,-16.772,2015-12-13,1,1,NA
5e65fc11,27.094,-16.89,2015-12-13,1,1,1
5e911b62,27.061,-17.004,2015-12-13,1,1,NA
5ed6fa13,27.039,-16.842,2015-12-13,1,0,1
60734a06,26.989,-16.83,2015-12-13,1,0,NA
61228b69,26.802,-16.832,2015-12-13,1,1,NA
612f14a1,26.961,-16.921,2015-12-13,1,1,NA
6132a9b3,27.316,-16.782,2015-12-13,1,1,NA
62642d7c,27.234,-16.733,2015-12-13,1,1,NA
6276c250,26.891,-16.194,2015-12-13,1,1,0
6284f760,27.309,-16.785,2015-12-13,1,0,1
649cbcfa,27.039,-16.842,2015-12-13,1,1,NA
65d21910,26.896,-16.275,2015-12-13,1,1,NA
664bdf41,26.781,-16.87,2015-12-13,1,0,NA
684d8902,26.966,-16.733,2015-12-13,1,0,1
686ce602,26.868,-16.615,2015-12-13,1,0,1
69056f82,26.967,-16.821,2015-12-13,1,0,NA
6b38721b,26.788,-16.876,2015-12-13,1,0,NA
6be46cee,26.967,-16.821,2015-12-13,1,0,NA
6c223ecd,26.913,-16.519,2015-12-13,1,0,NA
6d05224a,26.853,-16.21,2015-12-13,1,1,0
6d774598,26.913,-16.25,2015-12-13,1,0,NA
6dfd9cdf,27.301,-16.816,2015-12-13,1,0,0
6e1aeb91,27.045,-16.962,2015-12-13,1,1,NA
6e508c11,27.236,-16.732,2015-12-13,1,0,NA
6fe09cc3,26.944,-16.743,2015-12-13,1,0,1
6ff740a4,27.299,-16.935,2015-12-13,1,1,0
7020b5bc,26.799,-16.83,2015-12-13,1,1,NA
703825ba,26.788,-16.876,2015-12-13,1,1,NA
730b727a,27.056,-16.934,2015-12-13,1,1,NA
732af424,26.833,-16.818,2015-12-13,1,1,NA
73c31707,27.117,-16.92,2015-12-13,1,1,NA
748a4af0,26.814,-16.612,2015-12-13,1,0,NA
74ccfcac,26.899,-16.856,2015-12-13,1,1,NA
7572e663,27.199,-16.924,2015-12-13,1,0,1
75bee886,27.086,-16.783,2015-12-13,1,1,0
76a576f2,27.305,-16.794,2015-12-13,1,1,NA
770da037,26.833,-16.817,2015-12-13,1,1,NA
78284b9d,26.995,-16.972,2015-12-13,1,1,NA
784cfe86,26.984,-16.944,2015-12-13,1,0,0
79afec99,27.326,-16.764,2015-12-13,1,0,NA
7a2965b2,27.185,-16.917,2015-12-13,1,1,NA
7af5af0a,27.301,-16.758,2015-12-13,1,1,NA
7c62ae6a,26.94,-16.727,2015-12-13,1,0,NA
7c6dbe51,26.886,-16.584,2015-12-13,1,0,NA
7d101d28,27.305,-16.803,2015-12-13,1,0,0
7de10584,27.338,-16.799,2015-12-13,1,1,1
7e77ffc9,27.086,-16.97,2015-12-13,1,1,1
7ed0ad89,26.958,-16.547,2015-12-13,1,0,NA
7eed2695,26.923,-17.049,2015-12-13,1,0,NA
7f49bc48,27.284,-16.749,2015-12-13,1,1,1
7f9ab0f7,27.094,-16.976,2015-12-13,1,1,NA
7fc9b3fd,26.819,-16.608,2015-12-13,1,0,0
8089357c,27.134,-16.804,2015-12-13,1,1,1
830005c6,27.063,-17.004,2015-12-13,1,1,NA
84e88b69,27.063,-17.004,2015-12-13,1,0,NA
85867e62,27.111,-16.933,2015-12-13,1,1,NA
85f03621,26.938,-16.513,2015-12-13,1,0,0
86856ad7,27.237,-16.733,2015-12-13,1,0,NA
868c621b,26.827,-16.611,2015-12-13,1,0,NA
86f14077,27.299,-16.752,2015-12-13,1,0,0
88462901,26.881,-16.597,2015-12-13,1,0,1
890ca2c8,27.107,-16.94,2015-12-13,1,1,NA
897c6236,27.336,-16.834,2015-12-13,1,0,1
898e8a07,26.961,-16.921,2015-12-13,1,1,NA
8b816f5f,27.255,-16.915,2015-12-13,1,0,NA
8bae7654,27.04,-16.842,2015-12-13,1,1,NA
8be0615d,26.866,-16.676,2015-12-13,1,1,0
8d3db35f,26.949,-16.727,2015-12-13,1,1,NA
8d690816,26.936,-16.744,2015-12-13,1,1,0
8dd5fd9f,26.864,-16.599,2015-12-13,1,1,NA
90a76991,26.944,-16.757,2015-12-13,1,0,1
91332f7e,27.293,-16.745,2015-12-13,1,1,NA
9195ad7e,26.955,-16.913,2015-12-13,1,1,0
92236b7f,27.039,-16.842,2015-12-13,1,0,NA
9344ba63,27.235,-16.732,2015-12-13,1,0,NA
94fc37ca,26.775,-16.859,2015-12-13,1,1,1
9546584e,27.282,-16.917,2015-12-13,1,1,NA
9628f66d,26.936,-16.506,2015-12-13,1,0,NA
963d0434,26.912,-17.037,2015-12-13,1,1,1
975ffe94,26.831,-16.818,2015-12-13,1,0,NA
97ad1f89,26.862,-16.674,2015-12-13,1,1,NA
981208ad,27.344,-16.776,2015-12-13,1,1,0
991ece73,27.086,-16.967,2015-12-13,1,1,1
9a22652d,26.809,-16.603,2015-12-13,1,1,NA
9a8786eb,27.258,-16.929,2015-12-13,1,0,NA
9b42e80a,26.869,-16.614,2015-12-13,1,0,NA
9c0d1075,27.097,-16.96,2015-12-13,1,1,1
a006eab2,27.335,-16.798,2015-12-13,1,1,0
a039fcbf,27.059,-17.005,2015-12-13,1,1,NA
a0f8b4ef,27.039,-16.83,2015-12-13,1,1,NA
a3016253,27.299,-16.753,2015-12-13,1,0,0
a43af521,27.264,-16.921,2015-12-13,1,0,0
a4efec06,26.835,-16.815,2015-12-13,1,1,NA
a5ad178a,27.06,-17.005,2015-12-13,1,1,1
a67f255e,26.815,-16.585,2015-12-13,1,0,NA
a703fca8,27.048,-16.926,2015-12-13,1,0,NA
a84d2d02,26.831,-16.817,2015-12-13,1,1,NA
a9d39da7,26.928,-16.52,2015-12-13,1,1,NA
aa5f0d29,26.951,-16.727,2015-12-13,1,0,NA
aac48cd5,27.05,-17.003,2015-12-13,1,1,NA
abd530e7,26.981,-16.762,2015-12-13,1,0,1
ae3e29b7,26.977,-16.819,2015-12-13,1,0,0
af430afb,27.304,-16.793,2015-12-13,1,1,0
affb013a,26.963,-16.92,2015-12-13,1,1,NA
b097b7db,26.803,-16.553,2015-12-13,1,0,NA
b0e82f78,27.339,-16.834,2015-12-13,1,1,1
b3d90826,26.922,-16.526,2015-12-13,1,0,NA
b4a51504,26.944,-16.471,2015-12-13,1,0,0
b66a5a55,26.974,-16.766,2015-12-13,1,0,NA
b6b9017d,26.959,-16.758,2015-12-13,1,0,NA
b825d94e,27.113,-16.773,2015-12-13,1,0,1
b89376a6,27.237,-16.733,2015-12-13,1,1,NA
ba5973c2,26.835,-16.815,2015-12-13,1,1,NA
baea69b4,27.279,-16.877,2015-12-13,1,0,1
bb4616c2,27.102,-16.906,2015-12-13,1,1,NA
bc8d8a74,27.275,-16.877,2015-12-13,1,1,NA
bd03ac93,27.014,-16.92,2015-12-13,1,1,NA
bec93f73,26.806,-16.842,2015-12-13,1,0,NA
c07fca86,27.084,-16.999,2015-12-13,1,1,0
c124742c,27.209,-16.917,2015-12-13,1,0,1
c152455a,27.085,-16.934,2015-12-13,1,1,NA
c26611bd,27.451,-16.28,2015-12-13,1,1,0
c2668cdf,27.123,-16.769,2015-12-13,1,0,1
c276acb6,26.906,-16.857,2015-12-13,1,0,1
c32d45ee,27.068,-16.939,2015-12-13,1,0,NA
c42827cf,27.096,-16.949,2015-12-13,1,1,NA
c56ed10c,26.967,-16.821,2015-12-13,1,1,NA
c647d0ba,27.111,-16.933,2015-12-13,1,1,NA
c69577b4,27.313,-16.784,2015-12-13,1,0,NA
c6f737ea,27.304,-16.793,2015-12-13,1,1,NA
c90931aa,27.274,-16.871,2015-12-13,1,1,1
c946796f,27.004,-16.841,2015-12-13,1,1,1
c9f5f663,27.128,-16.779,2015-12-13,1,0,0
ca4ae55a,26.866,-16.676,2015-12-13,1,0,NA
